"","tweet_id","created_at","from","to","text","num","num_b"
"266","1755418500451958812",2024-02-08,"1280153686019395585","1611188615299862529","RT : CONGRATS  !!!

Such a decisive win, and all thanks to the tireless organizing of Caltech Grad Student &amp; Postdocs,…",2,1
"267","1755418335188078921",2024-02-08,"15854702","1603107306388213760","RT : CONGRATS  !!!

Such a decisive win, and all thanks to the tireless organizing of Caltech Grad Student &amp; Postdocs,…",2,1
"268","1755418335188078921",2024-02-08,"15854702","1611188615299862529","RT : CONGRATS  !!!

Such a decisive win, and all thanks to the tireless organizing of Caltech Grad Student &amp; Postdocs,…",2,1
"269","1755412644448948723",2024-02-08,"143790745","236120475","RT : So, people will stop studying Nursing in Nigeria. And go to neighbouring countries OR do a post-grad healthcare worker course.…",2,1
"270","1755404194092077282",2024-02-08,"1420378276502069249","17977273","RT : New Mexico State University grad workers, members of UE Local 1498, held a rally yesterday to demand the university honor thei…",8,1
"271","1760363451065462922",2024-02-21,"844647604441042946","865579478361059332","RT : Hundreds of grad workers showed up for our picket yesterday, and we were joined by members of other unions on campus, such…",10,1
"272","1760360673211818105",2024-02-21,"17749086","865579478361059332","RT : Hundreds of grad workers showed up for our picket yesterday, and we were joined by members of other unions on campus, such…",10,1
"273","1760360524901228726",2024-02-21,"348241629","20008214","from this  article out today 

",0,0
"274","1760357207630086636",2024-02-21,"19604455","374838043","RT : Leaders of UConn, UConn health, CSU, and community college faculty and staff unions, UConn graduate student union leaders, a…",2,1
"275","1760350868082405845",2024-02-21,"1650568483107659789","1169702169190100992","RT : Shoutout to CSU Oustanding Grad Alejandra Quesada-Stoner!⭐👏💚 Alejandra is an incredible CVMBS student whose childhood experien…",1,1
"276","1760334010004156884",2024-02-21,"21021081","279224929","RT : This year at the Toronto Biomedical Engineering Conference (ToBE), we celebrated graduate student research excellence an…",0,0
"277","1760320280772190558",2024-02-21,"1225893066","4874356481","RT : Update: the Vermont Labor Relations Bd  issued a decision finding graduate assistants are employees under that state's col…",3,1
"278","1760313486180004285",2024-02-21,"577387934","4874356481","RT : Update: the Vermont Labor Relations Bd  issued a decision finding graduate assistants are employees under that state's col…",3,1
"279","1760312534828019736",2024-02-21,"2882235142","20008214","RT : Vanderbilt University graduate students have collected hundreds of union authorization cards from colleagues, leaders s…",2,1
"280","1760312028596494784",2024-02-21,"733220837185196032","20008214","RT : Vanderbilt University graduate students have collected hundreds of union authorization cards from colleagues, leaders s…",2,1
"281","1760193921697607983",2024-02-21,"870004039848775680","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"282","1760133303800062431",2024-02-21,"396384066","865579478361059332","RT :  We’re proud to a part of the rising tide of grad worker unions and we will win the contract we deserve 🌊🌊🌊 http…",10,1
"283","1760133303800062431",2024-02-21,"396384066","2981885181","RT :  We’re proud to a part of the rising tide of grad worker unions and we will win the contract we deserve 🌊🌊🌊 http…",10,1
"284","1760123502240162121",2024-02-21,"1241890172209332224","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"285","1760123502240162121",2024-02-21,"1241890172209332224","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"286","1760096709915652132",2024-02-21,"1390388446473170944","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"287","1760096709915652132",2024-02-21,"1390388446473170944","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"288","1760095208547680507",2024-02-21,"1053016993111007237","280482021","  Totally agree from the student lens- I see them graduate with a debt equivalent to a mortgage, and the flow-on effects to their future are easy to see. I guess it comes down to- do we see population healthcare as a debt burden for individuals, or as a public good?",1,1
"289","1760095208547680507",2024-02-21,"1053016993111007237","1470773293724667908","  Totally agree from the student lens- I see them graduate with a debt equivalent to a mortgage, and the flow-on effects to their future are easy to see. I guess it comes down to- do we see population healthcare as a debt burden for individuals, or as a public good?",1,1
"290","1760090687368831304",2024-02-20,"1191958610877861891","4874356481","RT : Update: the Vermont Labor Relations Bd  issued a decision finding graduate assistants are employees under that state's col…",3,1
"291","1760090404068741426",2024-02-20,"1125173356108681216","4874356481","RT : Update: the Vermont Labor Relations Bd  issued a decision finding graduate assistants are employees under that state's col…",3,1
"292","1760082946331902350",2024-02-20,"1194632153046355968","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"293","1760082946331902350",2024-02-20,"1194632153046355968","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"294","1760064903174316458",2024-02-20,"1074522740223340545","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"295","1760064903174316458",2024-02-20,"1074522740223340545","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"296","1760039217936150927",2024-02-20,"1607547514869223427","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"297","1760039217936150927",2024-02-20,"1607547514869223427","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"298","1760022400593219760",2024-02-20,"820183389143789569","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"299","1760020739883765945",2024-02-20,"1036421642216505344","137220013","RT : I'm voting UNION YES next week because I've seen firsthand the gains that graduate student workers and adjunct faculty at…",5,1
"300","1760014280542274012",2024-02-20,"716313926250704896","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"301","1760014280542274012",2024-02-20,"716313926250704896","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"302","1760012920056926495",2024-02-20,"373735670","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"303","1760012920056926495",2024-02-20,"373735670","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"304","1760012314802303421",2024-02-20,"1569467485266808832","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"305","1760012314802303421",2024-02-20,"1569467485266808832","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"306","1760011913587564984",2024-02-20,"1750961626906296323","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"307","1760011634377142501",2024-02-20,"865506177051795458","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"308","1760011043810443298",2024-02-20,"1285005976136024064","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"309","1760011043810443298",2024-02-20,"1285005976136024064","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"310","1760010648996515887",2024-02-20,"755871049","18680323","RT : Ready to take your education to the next level? You are invited to GradRoo, the UMKC graduate programs fair! Attendees do not hav…",2,1
"311","1760010102940065967",2024-02-20,"1210280802","137220013","RT : I'm voting UNION YES next week because I've seen firsthand the gains that graduate student workers and adjunct faculty at…",5,1
"312","1760009708881227925",2024-02-20,"980203468806868996","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"313","1760009708881227925",2024-02-20,"980203468806868996","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"314","1760009315665023151",2024-02-20,"137220013","1036421642216505344","I'm voting UNION YES next week because I've seen firsthand the gains that graduate student workers and adjunct faculty at NYU have won through collective bargaining!! now it's our turn as contract faculty 💪🗣️  ",11,1
"315","1760008988610134168",2024-02-20,"1068875149","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"316","1760008988610134168",2024-02-20,"1068875149","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"317","1760005080055677374",2024-02-20,"1114327130349817857","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"318","1760005080055677374",2024-02-20,"1114327130349817857","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"319","1760004678455107977",2024-02-20,"977752132689580032","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"320","1760004678455107977",2024-02-20,"977752132689580032","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"321","1760002962498224210",2024-02-20,"30800702","865579478361059332","RT :  We’re proud to a part of the rising tide of grad worker unions and we will win the contract we deserve 🌊🌊🌊 http…",10,1
"322","1760002962498224210",2024-02-20,"30800702","2981885181","RT :  We’re proud to a part of the rising tide of grad worker unions and we will win the contract we deserve 🌊🌊🌊 http…",10,1
"323","1759998850247557272",2024-02-20,"1247989173866225664","755968848248053761","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"324","1759998850247557272",2024-02-20,"1247989173866225664","865579478361059332","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"325","1759998850247557272",2024-02-20,"1247989173866225664","8719302","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"326","1759996838038401506",2024-02-20,"1531365083728822272","20880369","  Dartmouth recently resisted both Student Workers Collective &amp; Graduate Organized Laborers, but I doubt profitability was included in their arguments, since most recognize that profitability has much to do w/ success of a business, but nothing to do with labor status as employees.",11,1
"327","1759996838038401506",2024-02-20,"1531365083728822272","121118692","  Dartmouth recently resisted both Student Workers Collective &amp; Graduate Organized Laborers, but I doubt profitability was included in their arguments, since most recognize that profitability has much to do w/ success of a business, but nothing to do with labor status as employees.",11,1
"328","1759996171433517241",2024-02-20,"838805494550704133","83850037","RT : Ready to take your education to the next level? You are invited to GradRoo, the UMKC graduate programs fair! Attendees do not…",2,1
"329","1759992993648722057",2024-02-20,"936145242","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"330","1759992993648722057",2024-02-20,"936145242","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"331","1759985075045765304",2024-02-20,"1309545777396690945","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"332","1759985075045765304",2024-02-20,"1309545777396690945","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"333","1759983115852767340",2024-02-20,"1309925400081031168","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"334","1759983115852767340",2024-02-20,"1309925400081031168","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"335","1759977313683357978",2024-02-20,"204971423","18680323","RT : Ready to take your education to the next level? You are invited to GradRoo, the UMKC graduate programs fair! Attendees do not hav…",2,1
"336","1759976923743035631",2024-02-20,"347382409","964670661229711360","RT : Visit us in the Student Union to learn more about our graduate programs! 

For more information, check out our website at…",3,1
"337","1759976338637689118",2024-02-20,"865579478361059332","2981885181"," We’re proud to a part of the rising tide of grad worker unions and we will win the contract we deserve 🌊🌊🌊 ",10,1
"338","1759969278114111933",2024-02-20,"1042034847093612551","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"339","1759969278114111933",2024-02-20,"1042034847093612551","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"340","1759967424462344497",2024-02-20,"1677095403961843712","18680323","RT : Ready to take your education to the next level? You are invited to GradRoo, the UMKC graduate programs fair! Attendees do not hav…",2,1
"341","1759948945722089631",2024-02-20,"1362355909931003904","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"342","1759948931339846033",2024-02-20,"865579478361059332","755968848248053761","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"343","1759948931339846033",2024-02-20,"865579478361059332","865579478361059332","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"344","1759948931339846033",2024-02-20,"865579478361059332","8719302","RT : Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead o…",7,1
"345","1759941014746251495",2024-02-20,"755968848248053761","865579478361059332","Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead of the union's overwhelming victory. But getting the university to bargain a first contract in good faith has been another story... 
",10,1
"346","1759941014746251495",2024-02-20,"755968848248053761","8719302","Here's one of my interviews w/  grad workers &amp; union organizers, recorded one year ago  ahead of the union's overwhelming victory. But getting the university to bargain a first contract in good faith has been another story... 
",10,1
"347","1759937661521797458",2024-02-20,"714434092914380804","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"348","1759936848552394934",2024-02-20,"100857819","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"349","1759936848552394934",2024-02-20,"100857819","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"350","1759931385639211073",2024-02-20,"3829445897","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"351","1759931385639211073",2024-02-20,"3829445897","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"352","1759905430958960741",2024-02-20,"1339083668258746368","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"353","1759892155093413916",2024-02-20,"976337904065826816","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"354","1759889517199200424",2024-02-20,"4747729125","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"355","1759886613511807070",2024-02-20,"1543260133286879232","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"356","1759884244082458843",2024-02-20,"1449381458414653443","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"357","1759883526210523193",2024-02-20,"1054291169587445760","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"358","1759880139423318433",2024-02-20,"4357990876","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"359","1759879060652433627",2024-02-20,"1468257724865654784","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"360","1759878415719563698",2024-02-20,"1029320637628776448","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"361","1759877548014502035",2024-02-20,"1704079925597147136","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"362","1759876734193635591",2024-02-20,"1101197339107229697","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"363","1759873121257951677",2024-02-20,"1685381149982666752","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"364","1759871671207419988",2024-02-20,"1005356644803534848","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"365","1759870279730299377",2024-02-20,"913254793740775424","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"366","1759869814858825984",2024-02-20,"1414893384196558850","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"367","1759869100887621901",2024-02-20,"906106867956502530","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"368","1759868354938958007",2024-02-20,"1759812607932805121","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"369","1759866866032365678",2024-02-20,"1125715769919197184","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"370","1759866410740691107",2024-02-20,"3154069611","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"371","1759865555001958477",2024-02-20,"1266671140656885760","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"372","1759864577133527137",2024-02-20,"2930666081","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"373","1759863315210080670",2024-02-20,"985236102234738688","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"374","1759862866578948603",2024-02-20,"1491266163636342784","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"375","1759861573923811578",2024-02-20,"3869140636","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"376","1759858567580975122",2024-02-20,"794102891392929793","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"377","1759858257617694915",2024-02-20,"4898981734","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"378","1759857759523156066",2024-02-20,"1453902459215175699","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"379","1759857214573924522",2024-02-20,"1743369441675554816","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"380","1759855885432619152",2024-02-20,"546955429","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"381","1759855124783005966",2024-02-20,"2697543051","1149997956717842433","RT : “Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practic…",1,1
"382","1759851607997436150",2024-02-20,"1149997956717842433","985236102234738688","“Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practice anywhere,” said,   medical student, who is due to graduate in April.
    postmedicalinterns ",1,1
"383","1759851607997436150",2024-02-20,"1149997956717842433","280750178","“Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practice anywhere,” said,   medical student, who is due to graduate in April.
    postmedicalinterns ",1,1
"384","1759851607997436150",2024-02-20,"1149997956717842433","1322204017","“Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practice anywhere,” said,   medical student, who is due to graduate in April.
    postmedicalinterns ",1,1
"385","1759851607997436150",2024-02-20,"1149997956717842433","1108178088","“Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practice anywhere,” said,   medical student, who is due to graduate in April.
    postmedicalinterns ",1,1
"386","1759851607997436150",2024-02-20,"1149997956717842433","4871317955","“Internship is the minimum requirement for a healthcare practitioner to be licensed, without a license one cannot practice anywhere,” said,   medical student, who is due to graduate in April.
    postmedicalinterns ",1,1
"387","1759804716224053698",2024-02-20,"1397656082","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"388","1759804716224053698",2024-02-20,"1397656082","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"389","1759802212354842650",2024-02-20,"256795938","941406103644012544","   At my CA university system, 48,000 graduate student workers had to strike for 6 weeks before UAW accepted the new offers from the university, and in the end, a lot of the workers who went on strike were unhappy with the offers UAW accepted. 

The people in power need to lose… ",5,1
"390","1759802212354842650",2024-02-20,"256795938","1179094365572145152","   At my CA university system, 48,000 graduate student workers had to strike for 6 weeks before UAW accepted the new offers from the university, and in the end, a lot of the workers who went on strike were unhappy with the offers UAW accepted. 

The people in power need to lose… ",5,1
"391","1759802212354842650",2024-02-20,"256795938","3236089954","   At my CA university system, 48,000 graduate student workers had to strike for 6 weeks before UAW accepted the new offers from the university, and in the end, a lot of the workers who went on strike were unhappy with the offers UAW accepted. 

The people in power need to lose… ",5,1
"392","1759802018690949178",2024-02-20,"1117919358","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"393","1759802018690949178",2024-02-20,"1117919358","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"394","1759801417303232651",2024-02-20,"1644105883","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"395","1759801417303232651",2024-02-20,"1644105883","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"396","1759799997757817324",2024-02-20,"1546190238","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"397","1759799997757817324",2024-02-20,"1546190238","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"398","1759779907670880365",2024-02-20,"1484745668900052999","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"399","1759779678351486984",2024-02-20,"54436381","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"400","1759779678351486984",2024-02-20,"54436381","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"401","1759776825704878528",2024-02-20,"3317842842","11347122"," Great meanwhile while in CA if you’re not working for the government or a Union job you pay for it.

-EDD
-CASI
-Graduate student fees 35% &amp; more raised in the UC system
-Random acts of violence on the streets of San Francisco then try to cover it up by removal of the police… ",6,1
"402","1759703570771833055",2024-02-19,"1085202277311434757","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"403","1759703570771833055",2024-02-19,"1085202277311434757","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"404","1759702710863942087",2024-02-19,"1629201782","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"405","1759702710863942087",2024-02-19,"1629201782","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"406","1759700559383146775",2024-02-19,"2809691267","127632259","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"407","1759700559383146775",2024-02-19,"2809691267","17369110","RT : The math department  sent this email about “personal display items” in grad worker offices last week. 

First the int…",2,1
"408","1759685282075410454",2024-02-19,"127632259","17369110","The math department  sent this email about “personal display items” in grad worker offices last week. 

First the interim expression policy, now this? Cornell insists on changing the conditions of our work without bargaining with our union. ",5,1
"409","1759685047005610405",2024-02-19,"26728829","112727128","🪩SAVE THE DATE🪩

📆 🎓 Grad Bash will be held March 27, 4-6 pm at the Mustian Center

✍🏼 Register: 

🩺👩‍⚕️Lola attended last year’s bash as a nursing student  &amp; now works as an RN in Emergency. She loved feeling supported before she committed.💙 ",4,1
"410","1759659370026000482",2024-02-19,"1412624770466824192","2319375978"," PIs should also know ideas don't just come to fruition sitting at a desk. PIs who use grad student labor and then advertise it as a first author on a publication are not cool (me trying to keep my calm).",1,1
"411","1759627849583984962",2024-02-19,"2744704227","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"412","1759626642388099541",2024-02-19,"1294416713769943042","296644509","  $70k labor cost is pretty incredible. Is that less than one grad-student-year?",1,1
"413","1759626642388099541",2024-02-19,"1294416713769943042","2395444820","  $70k labor cost is pretty incredible. Is that less than one grad-student-year?",1,1
"414","1759622663113183737",2024-02-19,"338899805","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"415","1759608992861458514",2024-02-19,"713386485865660417","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"416","1759576339626004746",2024-02-19,"546618182","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"417","1759547272738783536",2024-02-19,"312036661","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"418","1759544712405418446",2024-02-19,"1287224096","975868875794415616","RT : Our Grad Student Council allies are 
wonderful, but there are limits to how they can 
advocate for us as workers. Know…",4,1
"419","1759509578666959055",2024-02-19,"1233394431077863426","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"420","1759495927939678501",2024-02-19,"278961777","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"421","1759472299579687237",2024-02-19,"1428471742864011267","1318865628523073537","  Actually they are mostly biomedical science grads with no/minimal healthcare experience (e.g. summer job pre-application HCA, therapy assistant). Your own bio states you were a biomed grad....",2,1
"422","1759472299579687237",2024-02-19,"1428471742864011267","1733297509080956928","  Actually they are mostly biomedical science grads with no/minimal healthcare experience (e.g. summer job pre-application HCA, therapy assistant). Your own bio states you were a biomed grad....",2,1
"423","1759450109832749233",2024-02-19,"1470957042974457857","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"424","1759441950749716936",2024-02-19,"1347275232722079745","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"425","1759441841341014314",2024-02-19,"782783070","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"426","1759436961914442024",2024-02-19,"1612855102888632320","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"427","1759429496157987071",2024-02-19,"1523606752482283520","18626979","RT : Harvard's China Studies Prof. William Kirby...

""Esquell...A leader in sustainability in the otherwise highly polluted tex…",1,1
"428","1759412943030988964",2024-02-19,"1061859908046344192","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"429","1759412416985571333",2024-02-19,"1731860649008148482","1719011559328882688","RT : ✅ | The Graduate Employees' Organization (AFT-MI Local 3550) has called for a CeasefireNOW.

The union represents ove…",6,1
"430","1759405390322618871",2024-02-19,"2647647809","19211550"," They want to bump up minimum wage again, for minimal workers, but refuse to lift up the starting wages for positions requiring a college degree.
   A recent graduate will be making the same minimum wage with student loans, that others without a college degree or student loans.",3,1
"431","1759391004870967514",2024-02-19,"15213388","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"432","1759390822976422343",2024-02-19,"874934484","1719011559328882688","RT : ✅ | The Graduate Employees' Organization (AFT-MI Local 3550) has called for a CeasefireNOW.

The union represents ove…",6,1
"433","1759387306950037773",2024-02-19,"95365859","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"434","1759386010566160560",2024-02-19,"1649057690247675904","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"435","1759371326526288173",2024-02-19,"1190675879946383362","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
"436","1759371194623578207",2024-02-19,"1411551950","752967707277029376","RT : Forgot to post one of my favorite videos ever- I gave my family a tour of my lab after my Master’s graduation and it was the…",0,0
